,datetime,temperature,timestamp,korea_electricity
75,2018-01-04 03:00,-1.654846778765341,1515034800.0,62971.8489245496
76,2018-01-04 04:00,-1.6069502036079664,1515038400.0,63721.86368304914
77,2018-01-04 05:00,-1.7441274106799902,1515042000.0,65273.0903486492
78,2018-01-04 06:00,-1.9782629474889017,1515045600.0,67711.00757468063
79,2018-01-04 07:00,-2.0767147816553715,1515049200.0,71041.04508516216
80,2018-01-04 08:00,-1.9671812891050302,1515052800.0,74659.17393727196
81,2018-01-04 09:00,-1.6713558431962998,1515056400.0,77119.53599490035
82,2018-01-04 10:00,-1.160028606160429,1515060000.0,77648.75322059327
83,2018-01-04 11:00,-0.4874421203757325,1515063600.0,76521.04462866468
84,2018-01-04 12:00,0.13262792630430412,1515067200.0,75129.72400860282
